phenotypeId,webApiCohortId,cohortName,oldCohortName,logicDescription,cohortId,referentConceptId,cohortType,PMID,oldPhenotypeId,referentConceptName
436665000,18867,Bipolar Disorder Castro 1,[PL 436665003] Bipolar Disorder Castro 1,Bipolar Castro (2015) coded-Strict (see paper),436665003,436665,literature,,436665000,Bipolar disorder
436665000,18868,Bipolar Disorder Castro 2,[PL 436665004] Bipolar Disorder Castro 2,Bipolar Castro (2015) coded-Broad 1 (see paper),436665004,436665,literature,,436665000,Bipolar disorder
436665000,18869,Bipolar Disorder Castro 3,[PL 436665005] Bipolar Disorder Castro 3,Bipolar Castro (2015) coded-Broad 2 (see paper),436665005,436665,literature,,436665000,Bipolar disorder
436676000,17631,Posttraumatic stress disorder referent incident cohort,[PL 436676001] Posttraumatic stress disorder referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (436676) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",436676001,436676,referent,,436676000,Posttraumatic stress disorder
436676000,17630,Posttraumatic stress disorder referent prevalent cohort,[PL 436676002] Posttraumatic stress disorder referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (436676) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",436676002,436676,referent,,436676000,Posttraumatic stress disorder
4094294000,17533,Insomnia referent incident cohort,[PL 436962001] Insomnia referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (436962) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",436962001,436962,referent,,436962000,Insomnia
4094294000,17532,Insomnia referent prevalent cohort,[PL 436962002] Insomnia referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (436962) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",436962002,436962,referent,,436962000,Insomnia
4094294000,17869,Insomnia design diagnostics 1 cohort,[PL 436962003] Insomnia with disorders of maintaing sleep concept prevalent cohort: First occurrence of expanded concept + descendants (excluding hypo/hypersomnias),Insomnia with disorders of maintaing sleep (excluding hypo/hypersomnias and sleep walking disorder),436962003,436962,design diagnostics,,436962000,Insomnia
4094294000,17870,Insomnia with disorders of maintaing sleep concept plus insomnia medications data diagnostics 1 cohort,[PL 436962004] Insomnia with disorders of maintaing sleep concept plus insomnia medications prevalent cohort: First occurrence of expanded concept + descendants (excluding hypo/hypersomnias) and medications on or after index date,Insomnia with disorders of maintaing sleep (excluding hypo/hypersomnias and sleep walking disorder) and medication for insomnia,436962004,436962,data diagnostics,,436962000,Insomnia
73553000,17403,Ankylosing spondylitis referent incident cohort,[PL 437082001] Ankylosing spondylitis referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (437082) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",437082001,437082,referent,,437082000,Ankylosing spondylitis
73553000,17402,Ankylosing spondylitis referent prevalent cohort,[PL 437082002] Ankylosing spondylitis referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (437082) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",437082002,437082,referent,,437082000,Ankylosing spondylitis
73553000,10761,Ankylosing spondylitis or (inflammatory spondylopathy with investigations) indexed at earliest treatment,[PL 437082004] Ankylosing spondylitis or (inflammatory spondylopathy with investigations) indexed at earliest treatment,"All events of Ankylosing spondylitis or inflammatory spondylopathy with investigations with 365 days prior continuous observation, restricted to the earliest of having on of treatment (NSAIDs, Sulfasalazine, biologic or methotrexate) in the 90days before or after the index date. Cohort exit is the end of continuous observable time for the person.",437082004,437082,,,437082000,Ankylosing spondylitis
73553000,17140,Axial spondyloarthritis at first diagnosis,[PL 437082005] Axial spondyloarthritis at first diagnosis,All events of Spondyloarthritis at first diagnosis with 365 days prior continuous observation. Cohort exit is the end of continuous observable time for the person.,437082005,437082,,,437082000,Ankylosing spondylitis
73553000,18871,Ankylosing spondylitis Curtis 2,[PL 437082006] Ankylosing spondylitis Curtis 2,Ankylosing spondylitis Curtis (2016) 2+ codes,437082006,437082,literature,27479952,437082000,Ankylosing spondylitis
73553000,18872,Ankylosing spondylitis Curtis 3,[PL 437082007] Ankylosing spondylitis Curtis 3,"Ankylosing spondylitis Curtis (2016) 1+ codes, rheumatology",437082007,437082,literature,27479952,437082000,Ankylosing spondylitis
73553000,18873,Ankylosing spondylitis Curtis 4,[PL 437082008] Ankylosing spondylitis Curtis 4,"Ankylosing spondylitis Curtis (2016) 2+ codes, rheumatology",437082008,437082,literature,27479952,437082000,Ankylosing spondylitis
73553000,18874,Ankylosing spondylitis Dubreuil 1,[PL 437082009] Ankylosing spondylitis Dubreuil 1,Ankylosing spondylitis Dubreuil (2017) 1+ codes,437082009,437082,literature,26762622,437082000,Ankylosing spondylitis
73553000,18875,Ankylosing spondylitis Dubreuil 2,[PL 437082010] Ankylosing spondylitis Dubreuil 2,Ankylosing spondylitis Dubreuil (2017) 2+ codes ? 7 days apart,437082010,437082,literature,26762622,437082000,Ankylosing spondylitis
73553000,18876,Ankylosing spondylitis Dubreuil 3,[PL 437082011] Ankylosing spondylitis Dubreuil 3,Ankylosing spondylitis Dubreuil (2017) 1+ codesandabsence of OA code,437082011,437082,literature,26762622,437082000,Ankylosing spondylitis
73553000,18877,Ankylosing spondylitis Dubreuil 4,[PL 437082012] Ankylosing spondylitis Dubreuil 4,Ankylosing spondylitis Dubreuil (2017) 1+ codesandabsence of RA code,437082012,437082,literature,26762622,437082000,Ankylosing spondylitis
73553000,18878,Ankylosing spondylitis Dubreuil 5,[PL 437082013] Ankylosing spondylitis Dubreuil 5,Ankylosing spondylitis Dubreuil (2017) 1+ codesandDMARD or Biologic,437082013,437082,literature,26762622,437082000,Ankylosing spondylitis
73553000,18879,Ankylosing spondylitis Dubreuil 6,[PL 437082014] Ankylosing spondylitis Dubreuil 6,Ankylosing spondylitis Dubreuil (2017) 1+ codesandNSAID,437082014,437082,literature,26762622,437082000,Ankylosing spondylitis
73553000,18870,Ankylosing spondylitis Curtis 1,[PL 437082015] Ankylosing spondylitis Curtis 1,Ankylosing spondylitis Curtis (2016) 2+ codes in primary care or 1+ codes in rheumatology,437082015,437082,literature,27479952,437082000,Ankylosing spondylitis
437222000,17657,Respiratory syncytial virus infection referent incident cohort,[PL 437222001] Respiratory syncytial virus infection referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (437222) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",437222001,437222,referent,,437222000,Respiratory syncytial virus infection
437222000,17656,Respiratory syncytial virus infection referent prevalent cohort,[PL 437222002] Respiratory syncytial virus infection referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (437222) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",437222002,437222,referent,,437222000,Respiratory syncytial virus infection
437222000,17998,Respiratory syncytial virus infection prevalent cohort during a hospitalization,[PL 437222003] Respiratory syncytial virus infection prevalent cohort during a hospitalization,,437222003,437222,,,437222000,Respiratory syncytial virus infection
437222000,18333,Respiratory syncytial virus infection hospitalization with an RSV test w/in 7 days,[PL 437222004] Respiratory syncytial virus infection hospitalization with an RSV test w/in 7 days,,437222004,437222,,,437222000,Respiratory syncytial virus infection
437222000,18334,Respiratory syncytial virus infection with an RSV test w/in 7 days,[PL 437222005] Respiratory syncytial virus infection with an RSV test w/in 7 days,,437222005,437222,,,437222000,Respiratory syncytial virus infection
437222000,18332,Respiratory syncytial virus infection and (Hospitalized OR RSV Test w/in 7 Days OR 2nd DX w/in 7 days),[PL 437222006] Respiratory syncytial virus infection and (Hospitalized OR RSV Test w/in 7 Days OR 2nd DX w/in 7 days),,437222006,437222,,,437222000,Respiratory syncytial virus infection
436081000,17585,Multiple myeloma referent incident cohort,[PL 437233001] Multiple myeloma referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (437233) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",437233001,437233,referent,,437233000,Multiple myeloma
436081000,17584,Multiple myeloma referent prevalent cohort,[PL 437233002] Multiple myeloma referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (437233) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",437233002,437233,referent,,437233000,Multiple myeloma
436081000,18838,Multiple Myeloma Brandenburg 1,[PL 437233003] Multiple Myeloma Brandenburg 1,Multiple Myeloma Brandenburg (2019) 2+ codes at least 30days apart,437233003,437233,literature,30719785,437233000,Multiple myeloma
436081000,18839,Multiple Myeloma Brandenburg 2,[PL 437233004] Multiple Myeloma Brandenburg 2,Multiple Myeloma Brandenburg (2019) Algorithm 2 (see paper),437233004,437233,literature,30719785,437233000,Multiple myeloma
436081000,18840,Multiple Myeloma Brandenburg 3,[PL 437233005] Multiple Myeloma Brandenburg 3,Multiple Myeloma Brandenburg (2019) Algorithm 3 (see paper),437233005,437233,literature,30719785,437233000,Multiple myeloma
436081000,18841,Multiple Myeloma Brandenburg 4,[PL 437233006] Multiple Myeloma Brandenburg 4,Multiple Myeloma Brandenburg (2019) Algorithm 4 (see paper),437233006,437233,literature,30719785,437233000,Multiple myeloma
4094294000,18740,Bleeding referent incident cohort,[PL 437312001] Bleeding referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (437312) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",437312001,437312,referent,,437312000,Bleeding
4094294000,18739,Bleeding referent prevalent cohort,[PL 437312002] Bleeding referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (437312) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",437312002,437312,referent,,437312000,Bleeding
4094294000,18770,"Bleeding, Bleeding during hospitalization","[PL 437312003] Bleeding, Bleeding during hospitalization",,437312003,437312,,,437312000,Bleeding
437541000,17495,Glaucoma referent incident cohort,[PL 437541001] Glaucoma referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (437541) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",437541001,437541,referent,,437541000,Glaucoma
437541000,17494,Glaucoma referent prevalent cohort,[PL 437541002] Glaucoma referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (437541) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",437541002,437541,referent,,437541000,Glaucoma
4094294000,17483,Fever referent incident cohort,[PL 437663001] Fever referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (437663) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",437663001,437663,referent,,437663000,Fever
4094294000,17482,Fever referent prevalent cohort,[PL 437663002] Fever referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (437663) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",437663002,437663,referent,,437663000,Fever
4094294000,17721,"Fever prevalent cohort: Episodes of fever, defined by condition occurrences, measurements and observations","[PL 437663003] Fever prevalent cohort:  Episodes of fever, defined by condition occurrences, measurements and observations",,437663003,437663,,,437663000,Fever
437833000,17525,Hypokalemia referent incident cohort,[PL 437833001] Hypokalemia referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (437833) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",437833001,437833,referent,,437833000,Hypokalemia
437833000,17524,Hypokalemia referent prevalent cohort,[PL 437833002] Hypokalemia referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (437833) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",437833002,437833,referent,,437833000,Hypokalemia
438120000,17607,Opioid dependence referent incident cohort,[PL 438120001] Opioid dependence referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (438120) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",438120001,438120,referent,,438120000,Opioid dependence
438120000,17606,Opioid dependence referent prevalent cohort,[PL 438120002] Opioid dependence referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (438120) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",438120002,438120,referent,,438120000,Opioid dependence
438130000,17605,Opioid abuse referent incident cohort,[PL 438130001] Opioid abuse referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (438130) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",438130001,438130,referent,,438130000,Opioid abuse
438130000,17604,Opioid abuse referent prevalent cohort,[PL 438130002] Opioid abuse referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (438130) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",438130002,438130,referent,,438130000,Opioid abuse
438409000,17417,Attention deficit hyperactivity disorder referent incident cohort,[PL 438409001] Attention deficit hyperactivity disorder referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (438409) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",438409001,438409,referent,,438409000,Attention deficit hyperactivity disorder
438409000,17416,Attention deficit hyperactivity disorder referent prevalent cohort,[PL 438409002] Attention deficit hyperactivity disorder referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (438409) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",438409002,438409,referent,,438409000,Attention deficit hyperactivity disorder
439393000,18693,Pre-eclampsia referent incident cohort,[PL 439393001] Pre-eclampsia referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (439393) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",439393001,439393,referent,,439393000,Pre-eclampsia
439393000,18692,Pre-eclampsia referent prevalent cohort,[PL 439393002] Pre-eclampsia referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (439393) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",439393002,439393,referent,,439393000,Pre-eclampsia
439727000,17513,Human immunodeficiency virus infection referent incident cohort,[PL 439727001] Human immunodeficiency virus infection referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (439727) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",439727001,439727,referent,,439727000,Human immunodeficiency virus infection
439727000,17512,Human immunodeficiency virus infection referent prevalent cohort,[PL 439727002] Human immunodeficiency virus infection referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (439727) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",439727002,439727,referent,,439727000,Human immunodeficiency virus infection
439727000,17716,HIV excluding HIV-II design diagnostics 1 cohort,[PL 439727004] HIV prevalent cohort: First occurrence of 'HIV excluding HIV-II' conceptset,"Excludes HIV II, and HIV negative. Has finding of HIV status which may indicate positive",439727004,439727,design diagnostics,,439727000,Human immunodeficiency virus infection
439776000,17419,Autism spectrum disorder referent incident cohort,[PL 439776001] Autism spectrum disorder referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (439776) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",439776001,439776,referent,,439776000,Autism spectrum disorder
439776000,17418,Autism spectrum disorder referent prevalent cohort,[PL 439776002] Autism spectrum disorder referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (439776) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",439776002,439776,referent,,439776000,Autism spectrum disorder
439776000,18880,Autism Burke 1,[PL 439776003] Autism Burke 1,Autism Burke (2014) 1+ codes complex,439776003,439776,literature,,439776000,Autism spectrum disorder
439776000,18881,Autism Burke 2,[PL 439776004] Autism Burke 2,Autism Burke (2014) 2+ codes complex,439776004,439776,literature,,439776000,Autism spectrum disorder
443723000,17399,Anemia referent incident cohort,[PL 439777001] Anemia referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (439777) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",439777001,439777,referent,,439777000,Anemia
443723000,17398,Anemia referent prevalent cohort,[PL 439777002] Anemia referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (439777) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",439777002,439777,referent,,439777000,Anemia
4094294000,18685,Paralysis referent incident cohort,[PL 440377001] Paralysis referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (440377) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",440377001,440377,referent,,440377000,Paralysis
4094294000,18684,Paralysis referent prevalent cohort,[PL 440377002] Paralysis referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (440377) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",440377002,440377,referent,,440377000,Paralysis
440383000,17463,Depressive disorder referent incident cohort,[PL 440383001] Depressive disorder referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (440383) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",440383001,440383,referent,,440383000,Depressive disorder
440383000,17462,Depressive disorder referent prevalent cohort,[PL 440383002] Depressive disorder referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (440383) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",440383002,440383,referent,,440383000,Depressive disorder
440383000,16527,"Depressive disorder prevalent cohort, defined as the earliest condition occurrence of Depressive disorder conceptset with no treatment more than 30 days prior and no prior psychosies/mania","[PL 440383003] Depressive disorder prevalent cohort, defined as the earliest condition occurrence of 'Depressive disorder' conceptset with no treatment more than 30 days prior and no prior psychosies/mania",,440383003,440383,,,440383000,Depressive disorder
440383000,17875,Depressive disorder without bipolar design diagnostics 1 cohort,"[PL 440383004] Depressive disorder without bipolar, prevalent cohort, first occurrence","Depressive disorder, excludes schizoaffective, reactive depressive psychosis, chronic depressive personality disorder, bipolar and atypical depressive disorder",440383004,440383,design diagnostics,,440383000,Depressive disorder
440417000,17645,Pulmonary embolism referent incident cohort,[PL 440417001] Pulmonary embolism referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (440417) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",440417001,440417,referent,,440417000,Pulmonary embolism
440417000,17644,Pulmonary embolism referent prevalent cohort,[PL 440417002] Pulmonary embolism referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (440417) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",440417002,440417,referent,,440417000,Pulmonary embolism
440417000,17732,"Pulmonary embolism events, defined by condition occurrences of Pulmonary embolism conceptset","[PL 440417003] Pulmonary embolism events, defined by condition occurrences of 'Pulmonary embolism' conceptset",,440417003,440417,,,440417000,Pulmonary embolism
440417000,17858,"Pulmonary embolism (including obstetric PEs, exclude personal history) design diagnostics 1 cohort",[PL 440417004] Pulmonary embolism (concept set) incident cohort: First occurrence of pulmonary embolism (concept set) with >=365d prior observation (including obstetric PEs),"Pulmonary embolism (including obstetric PEs), Excludes history of pulmonary embolism",440417004,440417,design diagnostics,,440417000,Pulmonary embolism
440417000,17857,"Pulmonary embolism (excluding obstetric PEs, exclude personal history) design diagnostics 2 cohort",[PL 440417005] Pulmonary embolism (concept set) incident cohort: First occurrence of pulmonary embolism (concept set) with >=365d prior observation (excluding obstetric PEs),"Pulmonary embolism (excluding obstetric PEs), Excludes history of pulmonary embolism",440417005,440417,design diagnostics,,440417000,Pulmonary embolism
440417000,18842,Pulmonary Embolism Alotaibi 1,[PL 440417006] Pulmonary Embolism Alotaibi 1,"Pulmonary Embolism Alotaibi (2015) 1+ codes, in-patient",440417006,440417,literature,25834115,440417000,Pulmonary embolism
440417000,18843,Pulmonary Embolism Alotaibi 2,[PL 440417007] Pulmonary Embolism Alotaibi 2,"Pulmonary Embolism Alotaibi (2015) 1+ codes, in-patient, first position",440417007,440417,literature,25834115,440417000,Pulmonary embolism
440417000,18844,Pulmonary Embolism White 1,[PL 440417008] Pulmonary Embolism White 1,"Pulmonary Embolism White (2010) 1+ codes In-patient, Primary position",440417008,440417,literature,20430419,440417000,Pulmonary embolism
440417000,18845,Pulmonary Embolism White 2,[PL 440417009] Pulmonary Embolism White 2,"Pulmonary Embolism White (2010) 1+ codes In-patient, Secondary position",440417009,440417,literature,20430419,440417000,Pulmonary embolism
440674000,17497,Gout referent incident cohort,[PL 440674001] Gout referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (440674) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",440674001,440674,referent,,440674000,Gout
440674000,17496,Gout referent prevalent cohort,[PL 440674002] Gout referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (440674) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",440674002,440674,referent,,440674000,Gout
4137275000,17685,Takayasus disease referent incident cohort,[PL 440740001] Takayasu's disease referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (440740) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",440740001,440740,referent,,440740000,Takayasu's disease
4137275000,17684,Takayasus disease referent prevalent cohort,[PL 440740002] Takayasu's disease referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (440740) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",440740002,440740,referent,,440740000,Takayasu's disease
440925000,17816,Suicide referent incident cohort,[PL 440925001] Suicide referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (440925) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",440925001,440925,referent,,440925000,Suicide
440925000,17815,Suicide referent prevalent cohort,[PL 440925002] Suicide referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (440925) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",440925002,440925,referent,,440925000,Suicide
440940000,17581,Methicillin resistant Staphylococcus aureus infection referent incident cohort,[PL 440940001] Methicillin resistant Staphylococcus aureus infection referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (440940) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",440940001,440940,referent,,440940000,Methicillin resistant Staphylococcus aureus infection
440940000,17580,Methicillin resistant Staphylococcus aureus infection referent prevalent cohort,[PL 440940002] Methicillin resistant Staphylococcus aureus infection referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (440940) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",440940002,440940,referent,,440940000,Methicillin resistant Staphylococcus aureus infection
43021226000,18620,Anaphylaxis referent incident cohort,[PL 441202001] Anaphylaxis referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (441202) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",441202001,441202,referent,,441202000,Anaphylaxis
43021226000,18619,Anaphylaxis referent prevalent cohort,[PL 441202002] Anaphylaxis referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (441202) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",441202002,441202,referent,,441202000,Anaphylaxis
43021226000,18487,Anaphylactic reaction by Walsh (Mini-sentinial validated definition),[PL 441202003] Anaphylactic reaction by Walsh (Mini-sentinial validated definition),,441202003,441202,literature,,441202000,Anaphylaxis
43021226000,18602,Anaphylactic reaction by Mesfin,[PL 441202004] Anaphylactic reaction by Mesfin,"ICD-10: T80.5, T80.6, T88.1 ED encounters",441202004,441202,literature,,441202000,Anaphylaxis
441284000,17603,Open-angle glaucoma referent incident cohort,[PL 441284001] Open-angle glaucoma referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (441284) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",441284001,441284,referent,,441284000,Open-angle glaucoma
441284000,17602,Open-angle glaucoma referent prevalent cohort,[PL 441284002] Open-angle glaucoma referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (441284) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",441284002,441284,referent,,441284000,Open-angle glaucoma
4094294000,17713,Vomiting referent incident cohort,[PL 441408001] Vomiting referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (441408) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",441408001,441408,referent,,441408000,Vomiting
4094294000,17712,Vomiting referent prevalent cohort,[PL 441408002] Vomiting referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (441408) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",441408002,441408,referent,,441408000,Vomiting
4094294000,19005,Vomiting Events: All occurrence of referent concept + descendants,[PL 441408003] Vomiting Events: All occurrence of referent concept + descendants,Vomiting,441408003,441408,,,441408000,Vomiting
4094294000,17407,Anxiety referent incident cohort,[PL 441542001] Anxiety referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (441542) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",441542001,441542,referent,,441542000,Anxiety
4094294000,17406,Anxiety referent prevalent cohort,[PL 441542002] Anxiety referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (441542) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",441542002,441542,referent,,441542000,Anxiety
4094294000,17826,Anxiety referent incident cohort + additional orphan concepts design diagnostics 1 cohort,[PL 441542003] Anxiety referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation + additional orphan concepts,Anxiety concept set includes concepts from observation domain such as worried,441542003,441542,design diagnostics,,441542000,Anxiety
4094294000,17842,Anxiety + additional orphan concepts + 2 OP or 1 IP + drug Data Diagnostics 1,[PL 441542004] Anxiety referent concept incident cohort: First occurrence of referent concept + descendants  + additional orphan concepts + 2 OP or 1 IP + drug,"Anxiety and adjustment disorder with any concepts in observation domain removed such as worried, stupor, ptsd, phobia etc",441542004,441542,data diagnostics,,441542000,Anxiety
